timestamp (epoch),loop time (s),des velocity,velocity (Rad/S),Futek Torque (Nm),v_bus,i_bus,v_q,i_q,v_d,i_d,accel
1679069030.5590954,7.999992370605469,-3.6842105263157894,-3.711151766157276,-11.078278082216872,24.7,0.44,0.434,15.38,0.737,-0.75,-37.11279182816232
1679069030.609965,8.049992322921753,-2.2105263157894743,-3.711151766157276,-17.668479199194298,24.7,0.44,0.434,15.38,0.737,-0.75,-37.11279182816232
1679069030.6588027,8.099992275238037,-2.2105263157894743,-4.075343803406759,-12.843331947386078,24.6,0.8,0.664,17.38,0.88,-0.73,-20.296458487403118
1679069030.7093487,8.149992227554321,-2.2105263157894743,-4.075343803406759,-11.153280371105083,24.6,0.8,0.664,17.38,0.88,-0.73,-20.296458487403118
1679069030.7591717,8.199992179870605,-2.2105263157894743,-2.214822820780804,-10.903272741477714,24.7,0.87,0.955,13.86,0.467,-0.01,-22.132524436044797
1679069030.8094606,8.24999213218689,-2.2105263157894743,-2.214822820780804,-10.108248479262656,24.7,0.87,0.955,13.86,0.467,-0.01,-22.132524436044797
1679069030.8586621,8.299992084503174,-2.2105263157894743,-2.214822820780804,-11.493290747398284,24.7,0.87,0.955,13.86,0.467,-0.01,-22.132524436044797
1679069030.9091449,8.349992036819458,-2.2105263157894743,-2.214822820780804,-12.96333560960722,24.7,0.87,0.955,13.86,0.467,-0.01,-22.132524436044797
1679069030.9590602,8.399991989135742,-2.2105263157894743,-2.214822820780804,-12.128310126651805,24.7,0.87,0.955,13.86,0.467,-0.01,-22.132524436044797
1679069031.0088782,8.449991941452026,-2.2105263157894743,-2.214822820780804,-11.493290747398284,24.7,0.87,0.955,13.86,0.467,-0.01,-22.132524436044797
1679069031.058929,8.49999189376831,-2.2105263157894743,-2.214822820780804,-11.003275793328644,24.7,0.87,0.955,13.86,0.467,-0.01,-22.132524436044797
1679069031.1089375,8.549991846084595,-2.2105263157894743,-2.214822820780804,-10.413257787408057,24.7,0.87,0.955,13.86,0.467,-0.01,-22.132524436044797
